labels_used,auc_mean,auc_std,auc_median,auc_q05,auc_q95
1896,0.7617636090730262,0.013103714270668938,0.7666958783550712,0.7458862795185666,0.7707357616326227
1946,0.7635950887071963,0.007910151767584172,0.7663527963976395,0.7540164828505636,0.7693129037972087
1996,0.7697766238124983,0.003220008011466062,0.7701789060533455,0.7663581104388281,0.7726319420489823
2046,0.7706995888610239,0.003335276577049701,0.7722690955874811,0.7666647399382825,0.7725371283667248
2096,0.772156288748217,0.006375839458475017,0.7735416686089331,0.7646717880350167,0.7777012576564145
2146,0.7695757157640566,0.007328449205545503,0.7698255689287081,0.7616618964601027,0.7771397406374986
2196,0.7723357541743192,0.007113299033292476,0.7747601689305725,0.7637797749456943,0.7774975527441895
2246,0.771956779131667,0.010664648032151924,0.7714160521335409,0.7611426120843162,0.7835279639763945
2296,0.7726392138948193,0.009727126190711899,0.7707709088875008,0.7643365372961786,0.7835575175037058
2346,0.7728256714803801,0.01245314140031886,0.7726028546656349,0.7608083868621985,0.7851548996392046
2396,0.7754598510203892,0.014621627497966859,0.7710571212813366,0.7640511639614779,0.793032359713974
2446,0.7742539365857752,0.00880302142233736,0.7720472110606641,0.7668923114214594,0.7847049774852466
2496,0.7708711298397397,0.012199034274302335,0.7687264014618275,0.7598017955865489,0.7849430838220076
2546,0.7750529073399028,0.005407636347289251,0.7746119351500518,0.7702930180957087,0.7804301576498887
2596,0.7776008502465902,0.007592794194411159,0.7766573748636529,0.7703281653505869,0.7861944006787057
2646,0.7746804583127453,0.009134472987031666,0.7716994676635933,0.7678585346298351,0.7856757689044684
2696,0.778945209438483,0.00557243335675436,0.7787140020323877,0.773871139162619,0.7843429700828803
2746,0.7776525922265832,0.006521847880111068,0.7794989884675984,0.7700283415530051,0.78269188816274
2796,0.7756663527963976,0.007445466346117512,0.7742511397219917,0.7690134529147982,0.7843005509821653
2846,0.7769282045066799,0.01253199094021265,0.771677092753326,0.7690192330999506,0.7921887323681046
2896,0.780920261413535,0.011222834975080226,0.777145893737822,0.7727251708417628,0.7943994667313053
