sim_id,seed,labels_used,auc,f1,recall,precision,accuracy
2,44,346,0.6556762350484323,0.10658307210031348,0.0918918918918919,0.12686567164179105,0.9075875486381323
2,44,396,0.702331652107437,0.12686567164179105,0.0918918918918919,0.20481927710843373,0.9241245136186771
2,44,446,0.7150098356376382,0.1254355400696864,0.0972972972972973,0.17647058823529413,0.9186121919584954
2,44,496,0.7291237425766575,0.1111111111111111,0.08108108108108109,0.17647058823529413,0.9221789883268483
2,44,546,0.7101628707009873,0.12274368231046931,0.0918918918918919,0.18478260869565216,0.9212062256809338
2,44,596,0.7321350325834631,0.10852713178294573,0.07567567567567568,0.1917808219178082,0.9254215304798963
2,44,646,0.7476762723399494,0.10077519379844961,0.07027027027027027,0.1780821917808219,0.9247730220492867
2,44,696,0.751599339940147,0.14559386973180077,0.10270270270270271,0.25,0.9276913099870299
2,44,746,0.7570998387141885,0.149812734082397,0.10810810810810811,0.24390243902439024,0.9263942931258107
2,44,796,0.7438874542013556,0.10434782608695652,0.06486486486486487,0.26666666666666666,0.9332036316472114
2,44,846,0.7338075571259427,0.09777777777777778,0.05945945945945946,0.275,0.9341763942931258
2,44,896,0.7701947549481182,0.10714285714285714,0.06486486486486487,0.3076923076923077,0.9351491569390402
2,44,946,0.7609949376765521,0.1391304347826087,0.08648648648648649,0.35555555555555557,0.9357976653696498
2,44,996,0.7439023708082004,0.09174311926605505,0.05405405405405406,0.30303030303030304,0.9357976653696498
2,44,1046,0.7553825643511742,0.11214953271028037,0.06486486486486487,0.41379310344827586,0.9383916990920882
2,44,1096,0.7665215405125719,0.12444444444444444,0.07567567567567568,0.35,0.9361219195849546
2,44,1146,0.7555802093918687,0.09954751131221719,0.05945945945945946,0.3055555555555556,0.935473411154345
2,44,1196,0.7622125057102634,0.10762331838565023,0.06486486486486487,0.3157894736842105,0.935473411154345
2,44,1246,0.7610583332556425,0.12669683257918551,0.07567567567567568,0.3888888888888889,0.9374189364461738
2,44,1296,0.7736815117981038,0.12903225806451613,0.07567567567567568,0.4375,0.938715953307393
2,44,1346,0.7814679805711195,0.12389380530973451,0.07567567567567568,0.34146341463414637,0.9357976653696498
2,44,1396,0.7647147665084886,0.11555555555555555,0.07027027027027027,0.325,0.935473411154345
2,44,1446,0.7766778851980645,0.13513513513513514,0.08108108108108109,0.40540540540540543,0.9377431906614786
2,44,1496,0.7847813318665336,0.11059907834101383,0.06486486486486487,0.375,0.9374189364461738
2,44,1546,0.7950066658586838,0.12206572769953052,0.07027027027027027,0.4642857142857143,0.9393644617380026
2,44,1596,0.7919785946691775,0.1461187214611872,0.08648648648648649,0.47058823529411764,0.9393644617380026
2,44,1646,0.7981316949926814,0.1308411214953271,0.07567567567567568,0.4827586206896552,0.9396887159533074
2,44,1696,0.7785070341124154,0.102803738317757,0.05945945945945946,0.3793103448275862,0.9377431906614786
2,44,1746,0.7849584665728163,0.09615384615384616,0.05405405405405406,0.43478260869565216,0.9390402075226978
2,44,1796,0.7899406132589989,0.10476190476190476,0.05945945945945946,0.44,0.9390402075226978
2,44,1846,0.7990136393723839,0.09345794392523364,0.05405405405405406,0.3448275862068966,0.937094682230869
2,44,1896,0.7973056878886475,0.11162790697674418,0.06486486486486487,0.4,0.9380674448767834
2,44,1946,0.7972777192508135,0.11267605633802817,0.06486486486486487,0.42857142857142855,0.938715953307393
2,44,1996,0.8060356320446006,0.11162790697674418,0.06486486486486487,0.4,0.9380674448767834
2,44,2046,0.8012716407335241,0.12093023255813953,0.07027027027027027,0.43333333333333335,0.938715953307393
2,44,2096,0.8044283676570672,0.12093023255813953,0.07027027027027027,0.43333333333333335,0.938715953307393
2,44,2146,0.8050996149650858,0.12264150943396226,0.07027027027027027,0.48148148148148145,0.9396887159533074
2,44,2196,0.7981876322683498,0.12149532710280374,0.07027027027027027,0.4482758620689655,0.9390402075226978
2,44,2246,0.7998396464764177,0.09389671361502347,0.05405405405405406,0.35714285714285715,0.9374189364461738
2,44,2296,0.8035501524290762,0.09389671361502347,0.05405405405405406,0.35714285714285715,0.9374189364461738
2,44,2346,0.7975145203844756,0.10328638497652583,0.05945945945945946,0.39285714285714285,0.9380674448767834
2,44,2396,0.8067404417180202,0.12149532710280374,0.07027027027027027,0.4482758620689655,0.9390402075226978
2,44,2446,0.8057615393938264,0.1187214611872146,0.07027027027027027,0.38235294117647056,0.9374189364461738
2,44,2496,0.8033842051779272,0.09216589861751152,0.05405405405405406,0.3125,0.9361219195849546
2,44,2546,0.8050063861723055,0.11711711711711711,0.07027027027027027,0.35135135135135137,0.9364461738002594
2,44,2596,0.8119817644481322,0.09615384615384616,0.05405405405405406,0.43478260869565216,0.9390402075226978
2,44,2646,0.8099046269449857,0.11926605504587157,0.07027027027027027,0.3939393939393939,0.9377431906614786
2,44,2696,0.8041915665234052,0.10138248847926268,0.05945945945945946,0.34375,0.9367704280155642
2,44,2746,0.8043537846228429,0.11214953271028037,0.06486486486486487,0.41379310344827586,0.9383916990920882
2,44,2796,0.8072252314404781,0.11711711711711711,0.07027027027027027,0.35135135135135137,0.9364461738002594
2,44,2846,0.8044470134156234,0.10714285714285714,0.06486486486486487,0.3076923076923077,0.9351491569390402
2,44,2896,0.8038503491418288,0.09216589861751152,0.05405405405405406,0.3125,0.9361219195849546
2,44,2946,0.8042232643129504,0.09216589861751152,0.05405405405405406,0.3125,0.9361219195849546
2,44,2996,0.800052208123957,0.09259259259259259,0.05405405405405406,0.3225806451612903,0.9364461738002594
2,44,3046,0.7974268853192621,0.09174311926605505,0.05405405405405406,0.30303030303030304,0.9357976653696498
2,44,3096,0.808360758136543,0.1085972850678733,0.06486486486486487,0.3333333333333333,0.9361219195849546
2,44,3146,0.8057969663350829,0.08372093023255814,0.04864864864864865,0.3,0.9361219195849546
2,44,3196,0.8097629191799596,0.09389671361502347,0.05405405405405406,0.35714285714285715,0.9374189364461738
2,44,3246,0.8050474068411289,0.09216589861751152,0.05405405405405406,0.3125,0.9361219195849546
2,44,3296,0.8065129634636361,0.1004566210045662,0.05945945945945946,0.3235294117647059,0.9361219195849546
2,44,3346,0.8088958914071023,0.11981566820276497,0.07027027027027027,0.40625,0.9380674448767834
2,44,3396,0.8072737104127239,0.09259259259259259,0.05405405405405406,0.3225806451612903,0.9364461738002594
2,44,3446,0.8072960853229911,0.08450704225352113,0.04864864864864865,0.32142857142857145,0.9367704280155642
2,44,3496,0.8135591956219759,0.10232558139534884,0.05945945945945946,0.36666666666666664,0.9374189364461738
2,44,3546,0.806703150200908,0.102803738317757,0.05945945945945946,0.3793103448275862,0.9377431906614786
2,44,3596,0.8020323876826119,0.1111111111111111,0.06486486486486487,0.3870967741935484,0.9377431906614786
2,44,3646,0.8072401480473229,0.11059907834101383,0.06486486486486487,0.375,0.9374189364461738
2,44,3696,0.801817961459217,0.12844036697247707,0.07567567567567568,0.42424242424242425,0.9383916990920882
2,44,3746,0.8003113841678864,0.10138248847926268,0.05945945945945946,0.34375,0.9367704280155642
2,44,3796,0.8034047155123388,0.10185185185185185,0.05945945945945946,0.3548387096774194,0.937094682230869
2,44,3846,0.7995991161910444,0.07692307692307693,0.043243243243243246,0.34782608695652173,0.9377431906614786
2,44,3896,0.8037272871353588,0.10232558139534884,0.05945945945945946,0.36666666666666664,0.9374189364461738
2,44,3946,0.8000391560929676,0.11981566820276497,0.07027027027027027,0.40625,0.9380674448767834
